[17:18:44.7618] Roll: 15.83 | Pitch: -47.67 | Yaw: -684.28
[17:18:44.7874] Roll: 7.01 | Pitch: -52.45 | Yaw: -684.59
[17:18:44.8133] Roll: 9.43 | Pitch: -54.60 | Yaw: -689.81
[17:18:44.8382] Roll: 11.58 | Pitch: -59.12 | Yaw: -694.83
[17:18:44.8643] Roll: 13.70 | Pitch: -61.03 | Yaw: -700.05
[17:18:44.8902] Roll: 4.96 | Pitch: -65.30 | Yaw: -700.36
[17:18:44.9162] Roll: -3.29 | Pitch: -69.42 | Yaw: -700.66
[17:18:44.9422] Roll: -0.33 | Pitch: -70.94 | Yaw: -705.88
[17:18:44.9682] Roll: 2.46 | Pitch: -62.05 | Yaw: -711.11
[17:18:44.9942] Roll: -5.64 | Pitch: -66.27 | Yaw: -711.41
[17:18:45.0201] Roll: -2.54 | Pitch: -57.53 | Yaw: -716.63
[17:18:45.0461] Roll: 0.38 | Pitch: -59.47 | Yaw: -721.86
[17:18:45.0712] Roll: 3.03 | Pitch: -63.75 | Yaw: -726.88
[17:18:45.0972] Roll: -5.10 | Pitch: -67.89 | Yaw: -727.18
[17:18:45.1222] Roll: -2.03 | Pitch: -59.09 | Yaw: -732.41
[17:18:45.1485] Roll: 0.87 | Pitch: -50.61 | Yaw: -737.63
[17:18:45.1745] Roll: 3.60 | Pitch: -52.78 | Yaw: -742.85
[17:18:45.2012] Roll: -4.55 | Pitch: -57.30 | Yaw: -743.16
[17:18:45.2264] Roll: -1.51 | Pitch: -48.88 | Yaw: -748.38
[17:18:45.2525] Roll: 1.36 | Pitch: -51.12 | Yaw: -753.60
[17:18:45.2782] Roll: 4.06 | Pitch: -53.27 | Yaw: -758.82
[17:18:45.3041] Roll: -4.12 | Pitch: -57.79 | Yaw: -759.13
[17:18:45.3302] Roll: -1.10 | Pitch: -59.70 | Yaw: -764.35
[17:18:45.3563] Roll: -8.98 | Pitch: -63.98 | Yaw: -764.66
[17:18:45.3823] Roll: -5.67 | Pitch: -55.31 | Yaw: -769.88
[17:18:45.4083] Roll: -13.26 | Pitch: -59.75 | Yaw: -770.18
[17:18:45.4342] Roll: -9.68 | Pitch: -61.59 | Yaw: -775.41
[17:18:45.4601] Roll: -6.29 | Pitch: -63.35 | Yaw: -780.63
[17:18:45.4864] Roll: -13.81 | Pitch: -67.49 | Yaw: -780.93
[17:18:45.5126] Roll: -10.16 | Pitch: -58.68 | Yaw: -786.15
[17:18:45.5383] Roll: -17.43 | Pitch: -62.98 | Yaw: -786.46
[17:18:45.5642] Roll: -24.26 | Pitch: -67.12 | Yaw: -786.77
[17:18:45.5905] Roll: -30.66 | Pitch: -71.11 | Yaw: -787.07
[17:18:45.6162] Roll: -36.66 | Pitch: -74.95 | Yaw: -787.38
[17:18:45.6423] Roll: -42.26 | Pitch: -78.64 | Yaw: -787.68
[17:18:45.6683] Roll: -36.75 | Pitch: -69.63 | Yaw: -792.90
[17:18:45.6943] Roll: -31.52 | Pitch: -71.06 | Yaw: -798.13
[17:18:45.7204] Roll: -37.28 | Pitch: -74.87 | Yaw: -798.43
[17:18:45.7463] Roll: -31.93 | Pitch: -65.73 | Yaw: -803.65
[17:18:45.7722] Roll: -26.85 | Pitch: -67.28 | Yaw: -808.88
[17:18:45.7982] Roll: -22.03 | Pitch: -68.77 | Yaw: -814.10
[17:18:45.8233] Roll: -17.45 | Pitch: -59.83 | Yaw: -819.32
[17:18:45.8504] Roll: -23.84 | Pitch: -64.03 | Yaw: -819.62
[17:18:45.8763] Roll: -29.83 | Pitch: -68.07 | Yaw: -819.93
[17:18:45.9027] Roll: -24.72 | Pitch: -59.15 | Yaw: -825.15
[17:18:45.9283] Roll: -30.59 | Pitch: -63.36 | Yaw: -825.46
[17:18:45.9533] Roll: -25.36 | Pitch: -54.62 | Yaw: -830.68
[17:18:45.9794] Roll: -20.40 | Pitch: -56.55 | Yaw: -835.90
[17:18:46.0054] Roll: -15.69 | Pitch: -48.05 | Yaw: -841.12
[17:18:46.0315] Roll: -11.24 | Pitch: -50.23 | Yaw: -846.35
[17:18:46.0576] Roll: -17.76 | Pitch: -54.77 | Yaw: -846.65
[17:18:46.0834] Roll: -23.87 | Pitch: -59.16 | Yaw: -846.96
[17:18:46.1097] Roll: -29.61 | Pitch: -63.38 | Yaw: -847.26
[17:18:46.1355] Roll: -34.97 | Pitch: -67.45 | Yaw: -847.57
[17:18:46.1615] Roll: -39.98 | Pitch: -71.37 | Yaw: -847.87
[17:18:46.1873] Roll: -33.93 | Pitch: -57.16 | Yaw: -853.09
[17:18:46.2132] Roll: -28.18 | Pitch: -59.00 | Yaw: -858.32
[17:18:46.2391] Roll: -33.45 | Pitch: -63.22 | Yaw: -858.62
[17:18:46.2654] Roll: -27.65 | Pitch: -54.48 | Yaw: -863.84
[17:18:46.2914] Roll: -32.87 | Pitch: -58.86 | Yaw: -864.15
[17:18:46.3170] Roll: -27.03 | Pitch: -60.65 | Yaw: -869.37
[17:18:46.3432] Roll: -32.21 | Pitch: -64.81 | Yaw: -869.68
[17:18:46.3693] Roll: -37.05 | Pitch: -68.82 | Yaw: -869.98
[17:18:46.3953] Roll: -41.56 | Pitch: -72.68 | Yaw: -870.29
[17:18:46.4213] Roll: -45.76 | Pitch: -76.39 | Yaw: -870.59
[17:18:46.4462] Roll: -38.94 | Pitch: -67.15 | Yaw: -875.81
[17:18:46.4722] Roll: -32.46 | Pitch: -58.25 | Yaw: -881.04
[17:18:46.4984] Roll: -26.31 | Pitch: -49.66 | Yaw: -886.26
[17:18:46.5243] Roll: -20.48 | Pitch: -51.76 | Yaw: -891.48
[17:18:46.5504] Roll: -25.68 | Pitch: -56.23 | Yaw: -891.79
[17:18:46.5762] Roll: -30.55 | Pitch: -60.54 | Yaw: -892.09
[17:18:46.6025] Roll: -35.11 | Pitch: -64.69 | Yaw: -892.40
[17:18:46.6285] Roll: -28.62 | Pitch: -66.25 | Yaw: -897.62
[17:18:46.6542] Roll: -22.48 | Pitch: -67.75 | Yaw: -902.84
[17:18:46.6803] Roll: -27.39 | Pitch: -71.63 | Yaw: -903.15
[17:18:46.7065] Roll: -31.97 | Pitch: -75.37 | Yaw: -903.45
[17:18:46.7346] Roll: -25.53 | Pitch: -76.52 | Yaw: -908.67
[17:18:46.7582] Roll: -30.15 | Pitch: -80.07 | Yaw: -908.98
[17:18:46.7843] Roll: -34.47 | Pitch: -83.48 | Yaw: -909.28
[17:18:46.8103] Roll: -27.76 | Pitch: -84.31 | Yaw: -914.51
[17:18:46.8361] Roll: -21.41 | Pitch: -74.74 | Yaw: -919.73
[17:18:46.8622] Roll: -15.40 | Pitch: -65.51 | Yaw: -924.95
[17:18:46.8883] Roll: -9.71 | Pitch: -66.97 | Yaw: -930.17
[17:18:46.9132] Roll: -4.34 | Pitch: -68.38 | Yaw: -935.40
[17:18:46.9383] Roll: 0.54 | Pitch: -69.73 | Yaw: -940.42
[17:18:46.9642] Roll: -5.17 | Pitch: -73.46 | Yaw: -940.71
[17:18:46.9901] Roll: -10.77 | Pitch: -77.05 | Yaw: -941.02
[17:18:47.0154] Roll: -5.31 | Pitch: -67.75 | Yaw: -946.24
[17:18:47.0405] Roll: -0.35 | Pitch: -69.10 | Yaw: -951.26
[17:18:47.0652] Roll: 4.33 | Pitch: -70.40 | Yaw: -956.28
[17:18:47.0902] Roll: 8.74 | Pitch: -61.38 | Yaw: -961.30
[17:18:47.1153] Roll: 12.89 | Pitch: -62.95 | Yaw: -966.33
[17:18:47.1414] Roll: 16.97 | Pitch: -54.20 | Yaw: -971.55
[17:18:47.1672] Roll: 20.79 | Pitch: -56.03 | Yaw: -976.77
[17:18:47.1933] Roll: 24.37 | Pitch: -57.81 | Yaw: -981.99
[17:18:47.2192] Roll: 16.99 | Pitch: -61.95 | Yaw: -982.30
[17:18:47.2452] Roll: 20.73 | Pitch: -53.22 | Yaw: -987.52
[17:18:47.2712] Roll: 13.50 | Pitch: -57.54 | Yaw: -987.83
[17:18:47.2973] Roll: 17.40 | Pitch: -48.97 | Yaw: -993.05
[17:18:47.3232] Roll: 10.32 | Pitch: -53.45 | Yaw: -993.35
[17:18:47.3492] Roll: 3.64 | Pitch: -57.77 | Yaw: -993.66
[17:18:47.3752] Roll: 8.06 | Pitch: -49.20 | Yaw: -998.88
[17:18:47.4003] Roll: 1.72 | Pitch: -53.69 | Yaw: -999.17
[17:18:47.4263] Roll: 6.24 | Pitch: -55.59 | Yaw: -1004.40
[17:18:47.4521] Roll: 10.49 | Pitch: -47.11 | Yaw: -1009.62
[17:18:47.4783] Roll: 14.49 | Pitch: -38.94 | Yaw: -1014.84
[17:18:47.5043] Roll: 18.24 | Pitch: -43.82 | Yaw: -1020.06
[17:18:47.5302] Roll: 21.74 | Pitch: -46.11 | Yaw: -1025.29
[17:18:47.5562] Roll: 14.29 | Pitch: -50.75 | Yaw: -1025.59
[17:18:47.5812] Roll: 17.98 | Pitch: -42.47 | Yaw: -1030.81
[17:18:47.6082] Roll: 10.71 | Pitch: -47.26 | Yaw: -1031.12
[17:18:47.6333] Roll: 14.56 | Pitch: -39.11 | Yaw: -1036.34
[17:18:47.6593] Roll: 18.18 | Pitch: -41.61 | Yaw: -1041.56
[17:18:47.6852] Roll: 21.56 | Pitch: -33.68 | Yaw: -1046.79
[17:18:47.7115] Roll: 14.00 | Pitch: -38.82 | Yaw: -1047.09
[17:18:47.7383] Roll: 6.85 | Pitch: -43.80 | Yaw: -1047.40
[17:18:47.7635] Roll: 0.10 | Pitch: -48.60 | Yaw: -1047.70
[17:18:47.7894] Roll: 4.47 | Pitch: -50.80 | Yaw: -1052.92
[17:18:47.8156] Roll: 8.58 | Pitch: -42.56 | Yaw: -1058.15
[17:18:47.8415] Roll: 1.72 | Pitch: -47.43 | Yaw: -1058.45
[17:18:47.8674] Roll: 5.97 | Pitch: -49.68 | Yaw: -1063.67
[17:18:47.8934] Roll: -0.75 | Pitch: -54.30 | Yaw: -1063.98
[17:18:47.9193] Roll: 3.64 | Pitch: -56.31 | Yaw: -1069.20
[17:18:47.9453] Roll: 7.78 | Pitch: -47.89 | Yaw: -1074.42
[17:18:47.9715] Roll: 11.66 | Pitch: -39.78 | Yaw: -1079.65
[17:18:47.9974] Roll: 15.31 | Pitch: -44.77 | Yaw: -1084.87
[17:18:48.0232] Roll: 18.73 | Pitch: -47.14 | Yaw: -1090.09
[17:18:48.0493] Roll: 11.20 | Pitch: -51.87 | Yaw: -1090.40
[17:18:48.0751] Roll: 4.09 | Pitch: -56.43 | Yaw: -1090.70
[17:18:48.1003] Roll: 8.11 | Pitch: -58.39 | Yaw: -1095.92
[17:18:48.1270] Roll: 11.88 | Pitch: -60.28 | Yaw: -1101.15
[17:18:48.1532] Roll: 15.43 | Pitch: -62.09 | Yaw: -1106.37
[17:18:48.1793] Roll: 8.02 | Pitch: -66.28 | Yaw: -1106.67
[17:18:48.2052] Roll: 11.76 | Pitch: -67.87 | Yaw: -1111.90
[17:18:48.2302] Roll: 15.27 | Pitch: -59.04 | Yaw: -1117.12
[17:18:48.2563] Roll: 7.83 | Pitch: -63.32 | Yaw: -1117.42
[17:18:48.2824] Roll: 11.53 | Pitch: -65.01 | Yaw: -1122.65
[17:18:48.3085] Roll: 4.28 | Pitch: -69.08 | Yaw: -1122.95
[17:18:48.3359] Roll: 8.17 | Pitch: -70.54 | Yaw: -1128.17
[17:18:48.3603] Roll: 11.82 | Pitch: -71.96 | Yaw: -1133.40
[17:18:48.3865] Roll: 15.25 | Pitch: -73.31 | Yaw: -1138.62
[17:18:48.4125] Roll: 7.73 | Pitch: -77.04 | Yaw: -1138.92
[17:18:48.4382] Roll: 0.64 | Pitch: -80.64 | Yaw: -1139.23
[17:18:48.4642] Roll: -6.04 | Pitch: -84.09 | Yaw: -1139.53
[17:18:48.4902] Roll: -1.61 | Pitch: -84.97 | Yaw: -1144.76
[17:18:48.5162] Roll: 2.57 | Pitch: -85.80 | Yaw: -1149.98
[17:18:48.5422] Roll: 6.51 | Pitch: -86.59 | Yaw: -1155.20
[17:18:48.5690] Roll: 10.21 | Pitch: -89.78 | Yaw: -1160.42
[17:18:48.5941] Roll: 13.69 | Pitch: -80.03 | Yaw: -1165.64
[17:18:48.6202] Roll: 16.94 | Pitch: -70.62 | Yaw: -1170.87
[17:18:48.6462] Roll: 19.99 | Pitch: -71.92 | Yaw: -1176.09
[17:18:48.6722] Roll: 12.11 | Pitch: -75.61 | Yaw: -1176.39
[17:18:48.6982] Roll: 15.40 | Pitch: -76.71 | Yaw: -1181.62
[17:18:48.7242] Roll: 18.47 | Pitch: -67.40 | Yaw: -1186.84
[17:18:48.7502] Roll: 21.35 | Pitch: -58.43 | Yaw: -1192.06
[17:18:48.7761] Roll: 13.31 | Pitch: -62.59 | Yaw: -1192.37
[17:18:48.8021] Roll: 16.44 | Pitch: -64.16 | Yaw: -1197.59
[17:18:48.8272] Roll: 19.36 | Pitch: -65.67 | Yaw: -1202.81
[17:18:48.8543] Roll: 11.37 | Pitch: -69.57 | Yaw: -1203.12
[17:18:48.8794] Roll: 14.55 | Pitch: -60.51 | Yaw: -1208.34
[17:18:48.9056] Roll: 6.80 | Pitch: -64.60 | Yaw: -1208.64
[17:18:48.9313] Roll: 10.22 | Pitch: -66.09 | Yaw: -1213.87
[17:18:48.9574] Roll: 13.42 | Pitch: -67.52 | Yaw: -1219.09
[17:18:48.9834] Roll: 16.42 | Pitch: -68.91 | Yaw: -1224.31
[17:18:49.0092] Roll: 8.51 | Pitch: -72.68 | Yaw: -1224.62
[17:18:49.0352] Roll: 11.76 | Pitch: -63.50 | Yaw: -1229.84
[17:18:49.0615] Roll: 14.81 | Pitch: -65.02 | Yaw: -1235.06
[17:18:49.0886] Roll: 17.67 | Pitch: -56.12 | Yaw: -1240.28
[17:18:49.1133] Roll: 9.62 | Pitch: -60.36 | Yaw: -1240.59
[17:18:49.1394] Roll: 2.01 | Pitch: -64.44 | Yaw: -1240.89
[17:18:49.1664] Roll: 5.57 | Pitch: -65.93 | Yaw: -1246.12
[17:18:49.1913] Roll: 8.91 | Pitch: -57.00 | Yaw: -1251.34
[17:18:49.2172] Roll: 1.33 | Pitch: -61.20 | Yaw: -1251.64
[17:18:49.2431] Roll: 4.91 | Pitch: -52.45 | Yaw: -1256.87
[17:18:49.2692] Roll: 8.27 | Pitch: -44.01 | Yaw: -1262.09
[17:18:49.2952] Roll: 11.43 | Pitch: -46.26 | Yaw: -1267.31
[17:18:49.3212] Roll: 3.67 | Pitch: -50.87 | Yaw: -1267.62
[17:18:49.3473] Roll: -3.65 | Pitch: -55.33 | Yaw: -1267.92
[17:18:49.3737] Roll: -10.55 | Pitch: -59.62 | Yaw: -1268.23
[17:18:49.3995] Roll: -6.31 | Pitch: -61.32 | Yaw: -1273.45
[17:18:49.4256] Roll: -13.02 | Pitch: -65.40 | Yaw: -1273.75
[17:18:49.4516] Roll: -19.34 | Pitch: -69.34 | Yaw: -1274.06
[17:18:49.4774] Roll: -14.54 | Pitch: -70.68 | Yaw: -1279.28
[17:18:49.5034] Roll: -20.73 | Pitch: -74.42 | Yaw: -1279.59
[17:18:49.5294] Roll: -15.80 | Pitch: -75.57 | Yaw: -1284.81
[17:18:49.5553] Roll: -11.14 | Pitch: -79.12 | Yaw: -1290.03
[17:18:49.5805] Roll: -6.74 | Pitch: -80.08 | Yaw: -1295.25
[17:18:49.6084] Roll: -8.42 | Pitch: -75.84 | Yaw: -1295.25
[17:18:49.6342] Roll: -14.88 | Pitch: -79.36 | Yaw: -1295.56
[17:18:49.6604] Roll: -20.94 | Pitch: -82.74 | Yaw: -1295.86
[17:18:49.6863] Roll: -26.63 | Pitch: -86.00 | Yaw: -1296.17
[17:18:49.7115] Roll: -21.23 | Pitch: -76.29 | Yaw: -1301.39
[17:18:49.7374] Roll: -16.11 | Pitch: -66.94 | Yaw: -1306.61
[17:18:49.7635] Roll: -21.99 | Pitch: -70.75 | Yaw: -1306.92
[17:18:49.7896] Roll: -16.78 | Pitch: -71.97 | Yaw: -1312.14
[17:18:49.8153] Roll: -11.85 | Pitch: -73.14 | Yaw: -1317.36
[17:18:49.8415] Roll: -7.19 | Pitch: -63.90 | Yaw: -1322.59
[17:18:49.8672] Roll: -13.51 | Pitch: -67.80 | Yaw: -1322.89
[17:18:49.8931] Roll: -8.73 | Pitch: -69.12 | Yaw: -1328.11
[17:18:49.9196] Roll: -14.93 | Pitch: -72.84 | Yaw: -1328.42
[17:18:49.9454] Roll: -10.04 | Pitch: -73.97 | Yaw: -1333.64
[17:18:49.9714] Roll: -5.41 | Pitch: -64.69 | Yaw: -1338.86
[17:18:49.9972] Roll: -11.77 | Pitch: -68.56 | Yaw: -1339.17
[17:18:50.0234] Roll: -17.74 | Pitch: -72.29 | Yaw: -1339.47
[17:18:50.0492] Roll: -23.35 | Pitch: -75.88 | Yaw: -1339.78
[17:18:50.0752] Roll: -17.88 | Pitch: -76.89 | Yaw: -1345.00
[17:18:50.1011] Roll: -23.43 | Pitch: -80.31 | Yaw: -1345.31
[17:18:50.1271] Roll: -28.63 | Pitch: -83.59 | Yaw: -1345.61
[17:18:50.1532] Roll: -33.49 | Pitch: -86.75 | Yaw: -1345.92
[17:18:50.1783] Roll: -27.30 | Pitch: -87.34 | Yaw: -1351.14
[17:18:50.2044] Roll: -21.44 | Pitch: -77.53 | Yaw: -1356.36
[17:18:50.2308] Roll: -15.88 | Pitch: -78.44 | Yaw: -1361.58
[17:18:50.2565] Roll: -10.63 | Pitch: -68.95 | Yaw: -1366.81
[17:18:50.2833] Roll: -16.39 | Pitch: -72.61 | Yaw: -1367.11
[17:18:50.3084] Roll: -11.07 | Pitch: -63.32 | Yaw: -1372.33
[17:18:50.3352] Roll: -16.76 | Pitch: -67.18 | Yaw: -1372.64
[17:18:50.3612] Roll: -22.11 | Pitch: -70.90 | Yaw: -1372.94
[17:18:50.3864] Roll: -16.40 | Pitch: -72.05 | Yaw: -1378.17
[17:18:50.4123] Roll: -10.99 | Pitch: -62.79 | Yaw: -1383.39
[17:18:50.4382] Roll: -16.61 | Pitch: -66.67 | Yaw: -1383.69
[17:18:50.4644] Roll: -21.88 | Pitch: -70.41 | Yaw: -1384.00
[17:18:50.4906] Roll: -16.10 | Pitch: -71.57 | Yaw: -1389.22
[17:18:50.5165] Roll: -10.62 | Pitch: -72.70 | Yaw: -1394.44
[17:18:50.5426] Roll: -16.18 | Pitch: -76.22 | Yaw: -1394.75
[17:18:50.5691] Roll: -10.67 | Pitch: -77.17 | Yaw: -1399.97
[17:18:50.5944] Roll: -5.46 | Pitch: -78.08 | Yaw: -1405.19
[17:18:50.6205] Roll: -11.27 | Pitch: -81.39 | Yaw: -1405.50
[17:18:50.6479] Roll: -16.73 | Pitch: -84.58 | Yaw: -1405.80
[17:18:50.6724] Roll: -11.13 | Pitch: -74.84 | Yaw: -1411.03
[17:18:50.6985] Roll: -16.56 | Pitch: -78.26 | Yaw: -1411.33
[17:18:50.7242] Roll: -21.66 | Pitch: -81.55 | Yaw: -1411.64
[17:18:50.7502] Roll: -15.71 | Pitch: -82.27 | Yaw: -1416.86
[17:18:50.7772] Roll: -15.90 | Pitch: -77.79 | Yaw: -1416.86
[17:18:50.8041] Roll: -16.05 | Pitch: -73.45 | Yaw: -1416.86
[17:18:50.8313] Roll: -16.17 | Pitch: -69.25 | Yaw: -1416.86
[17:18:50.8585] Roll: -16.26 | Pitch: -65.20 | Yaw: -1416.86
[17:18:50.8854] Roll: -16.32 | Pitch: -61.29 | Yaw: -1416.86
[17:18:50.9103] Roll: -10.55 | Pitch: -52.30 | Yaw: -1422.08
[17:18:50.9372] Roll: -15.82 | Pitch: -56.56 | Yaw: -1422.39
[17:18:50.9623] Roll: -20.77 | Pitch: -60.67 | Yaw: -1422.69
[17:18:50.9883] Roll: -14.68 | Pitch: -46.52 | Yaw: -1427.91
[17:18:51.0143] Roll: -19.65 | Pitch: -51.01 | Yaw: -1428.22
[17:18:51.0402] Roll: -13.58 | Pitch: -52.89 | Yaw: -1433.44
[17:18:51.0663] Roll: -7.85 | Pitch: -54.70 | Yaw: -1438.66
[17:18:51.0922] Roll: -2.44 | Pitch: -46.04 | Yaw: -1443.89
[17:18:51.1183] Roll: 2.66 | Pitch: -37.70 | Yaw: -1449.11
[17:18:51.1442] Roll: 7.47 | Pitch: -40.09 | Yaw: -1454.33
[17:18:51.1713] Roll: 6.18 | Pitch: -37.19 | Yaw: -1454.33
[17:18:51.1982] Roll: 4.95 | Pitch: -34.40 | Yaw: -1454.33
[17:18:51.2252] Roll: 3.80 | Pitch: -31.72 | Yaw: -1454.33
[17:18:51.2523] Roll: 2.70 | Pitch: -29.16 | Yaw: -1454.33
[17:18:51.2792] Roll: 1.66 | Pitch: -26.70 | Yaw: -1454.33
[17:18:51.3063] Roll: 0.68 | Pitch: -24.35 | Yaw: -1454.33
[17:18:51.3332] Roll: -0.24 | Pitch: -22.10 | Yaw: -1454.33
[17:18:51.3603] Roll: -1.11 | Pitch: -19.95 | Yaw: -1454.33
[17:18:51.3855] Roll: 3.88 | Pitch: -12.67 | Yaw: -1459.55
[17:18:51.4114] Roll: 8.57 | Pitch: -5.69 | Yaw: -1464.78
[17:18:51.4363] Roll: 12.79 | Pitch: 0.95 | Yaw: -1469.80
[17:18:51.4626] Roll: 6.21 | Pitch: -5.56 | Yaw: -1470.10
[17:18:51.4886] Roll: 10.73 | Pitch: -9.40 | Yaw: -1475.32
[17:18:51.5145] Roll: 4.26 | Pitch: -15.57 | Yaw: -1475.63
[17:18:51.5417] Roll: 8.87 | Pitch: -19.07 | Yaw: -1480.85
[17:18:51.5662] Roll: 13.21 | Pitch: -22.46 | Yaw: -1486.07
[17:18:51.5922] Roll: 6.56 | Pitch: -28.20 | Yaw: -1486.38
[17:18:51.6181] Roll: 0.29 | Pitch: -33.73 | Yaw: -1486.68
[17:18:51.6443] Roll: -5.63 | Pitch: -39.06 | Yaw: -1486.99
[17:18:51.6702] Roll: -0.47 | Pitch: -41.76 | Yaw: -1492.21
[17:18:51.6962] Roll: 4.39 | Pitch: -44.36 | Yaw: -1497.43
[17:18:51.7222] Roll: 8.97 | Pitch: -46.86 | Yaw: -1502.66
[17:18:51.7482] Roll: 13.27 | Pitch: -49.28 | Yaw: -1507.88
[17:18:51.7741] Roll: 17.30 | Pitch: -51.61 | Yaw: -1513.10
[17:18:51.8004] Roll: 10.36 | Pitch: -56.30 | Yaw: -1513.41
[17:18:51.8263] Roll: 3.80 | Pitch: -60.82 | Yaw: -1513.71
[17:18:51.8526] Roll: -2.38 | Pitch: -65.17 | Yaw: -1514.02
[17:18:51.8776] Roll: 2.52 | Pitch: -66.90 | Yaw: -1519.24
[17:18:51.9053] Roll: 1.32 | Pitch: -63.39 | Yaw: -1519.24
[17:18:51.9323] Roll: 0.19 | Pitch: -59.98 | Yaw: -1519.24
[17:18:51.9595] Roll: -0.87 | Pitch: -56.69 | Yaw: -1519.24
[17:18:51.9864] Roll: -1.88 | Pitch: -53.51 | Yaw: -1519.24
[17:18:52.0143] Roll: -2.82 | Pitch: -50.43 | Yaw: -1519.24
[17:18:52.0395] Roll: -3.70 | Pitch: -47.47 | Yaw: -1519.24
[17:18:52.0664] Roll: -4.52 | Pitch: -44.60 | Yaw: -1519.24
[17:18:52.0934] Roll: -5.29 | Pitch: -41.85 | Yaw: -1519.24
[17:18:52.1204] Roll: -6.01 | Pitch: -39.19 | Yaw: -1519.24
[17:18:52.1475] Roll: -6.68 | Pitch: -36.63 | Yaw: -1519.24
[17:18:52.1744] Roll: -7.30 | Pitch: -34.18 | Yaw: -1519.24
[17:18:52.2015] Roll: -7.87 | Pitch: -31.81 | Yaw: -1519.24
[17:18:52.2283] Roll: -8.40 | Pitch: -29.55 | Yaw: -1519.24
[17:18:52.2552] Roll: -8.88 | Pitch: -27.37 | Yaw: -1519.24
[17:18:52.2826] Roll: -9.33 | Pitch: -25.28 | Yaw: -1519.24
[17:18:52.3094] Roll: -9.73 | Pitch: -23.28 | Yaw: -1519.24
[17:18:52.4353] Roll: 14.37 | Pitch: -19.05 | Yaw: -1544.55
[17:18:52.4877] Roll: 22.64 | Pitch: -26.39 | Yaw: -1554.79
[17:18:52.5383] Roll: 30.33 | Pitch: -30.49 | Yaw: -1565.24
[17:18:52.5915] Roll: 16.28 | Pitch: -37.92 | Yaw: -1565.85
[17:18:52.6426] Roll: 24.20 | Pitch: -41.85 | Yaw: -1576.29
[17:18:52.6943] Roll: 31.35 | Pitch: -30.98 | Yaw: -1586.74
[17:18:52.7468] Roll: 37.75 | Pitch: -20.41 | Yaw: -1597.18
[17:18:52.7983] Roll: 43.43 | Pitch: -25.41 | Yaw: -1607.63
[17:18:52.8501] Roll: 48.42 | Pitch: -30.28 | Yaw: -1618.07
[17:18:52.9023] Roll: 52.76 | Pitch: -35.00 | Yaw: -1628.52
[17:18:52.9543] Roll: 56.48 | Pitch: -39.55 | Yaw: -1638.96
[17:18:53.0063] Roll: 38.88 | Pitch: -47.66 | Yaw: -1639.57
[17:18:53.0590] Roll: 22.67 | Pitch: -55.40 | Yaw: -1640.18
[17:18:53.1102] Roll: 7.81 | Pitch: -62.77 | Yaw: -1640.79
[17:18:53.1625] Roll: -5.74 | Pitch: -69.75 | Yaw: -1641.40
[17:18:53.2142] Roll: -18.06 | Pitch: -76.36 | Yaw: -1642.01
[17:18:53.2655] Roll: -8.49 | Pitch: -62.54 | Yaw: -1652.46
[17:18:53.3172] Roll: 0.25 | Pitch: -65.65 | Yaw: -1662.90
[17:18:53.3684] Roll: 8.05 | Pitch: -68.56 | Yaw: -1673.15
[17:18:53.4196] Roll: 15.11 | Pitch: -55.00 | Yaw: -1683.39
[17:18:53.4716] Roll: 21.63 | Pitch: -58.45 | Yaw: -1693.83
[17:18:53.5236] Roll: 27.48 | Pitch: -45.37 | Yaw: -1704.28
[17:18:53.5758] Roll: 32.69 | Pitch: -49.34 | Yaw: -1714.72
[17:18:53.6274] Roll: 37.31 | Pitch: -36.72 | Yaw: -1725.17
[17:18:53.6793] Roll: 20.69 | Pitch: -45.04 | Yaw: -1725.78
[17:18:53.7312] Roll: 26.19 | Pitch: -49.05 | Yaw: -1736.22
[17:18:53.7825] Roll: 31.11 | Pitch: -36.44 | Yaw: -1746.67
[17:18:53.8353] Roll: 14.77 | Pitch: -44.80 | Yaw: -1747.28
[17:18:53.8864] Roll: 20.56 | Pitch: -32.44 | Yaw: -1757.72
[17:18:53.9383] Roll: 25.74 | Pitch: -20.77 | Yaw: -1768.17
[17:18:53.9901] Roll: 30.37 | Pitch: -26.18 | Yaw: -1778.61
[17:18:54.0424] Roll: 34.46 | Pitch: -31.33 | Yaw: -1789.06
[17:18:54.0944] Roll: 17.37 | Pitch: -40.08 | Yaw: -1789.67
[17:18:54.1464] Roll: 22.46 | Pitch: -44.49 | Yaw: -1800.11
[17:18:54.1984] Roll: 6.33 | Pitch: -52.53 | Yaw: -1800.72
[17:18:54.2503] Roll: 12.33 | Pitch: -56.25 | Yaw: -1811.17
[17:18:54.3022] Roll: 17.73 | Pitch: -43.33 | Yaw: -1821.61
[17:18:54.3536] Roll: 22.58 | Pitch: -47.54 | Yaw: -1832.06
[17:18:54.4054] Roll: 6.23 | Pitch: -55.39 | Yaw: -1832.67
[17:18:54.4582] Roll: 12.03 | Pitch: -58.92 | Yaw: -1843.11
[17:18:54.5106] Roll: 17.26 | Pitch: -45.81 | Yaw: -1853.56
[17:18:54.5615] Roll: 21.95 | Pitch: -49.85 | Yaw: -1864.00
[17:18:54.6135] Roll: 5.45 | Pitch: -57.53 | Yaw: -1864.61
[17:18:54.6652] Roll: -9.57 | Pitch: -64.78 | Yaw: -1865.22
